time,Power,irradiance,Speed,Direction,Temp,Pressure,humidity,real_irradiance
2018-01-01 18:59:59.997,-0.099667,-1.0650917880992,-0.71664355957547,-60.3413784842034,-0.617802637417297,0.0669666887320781,-0.043942728270588,-82.8465808599676
2018-01-01 19:14:59.997,-0.1,-0.20733077391112,-0.685727728476897,325.647764492336,0.182446902262613,-0.459802536831998,-0.515156531998688,470.411423462749
2018-01-01 19:29:59.997,-0.099667,-0.456814697817783,0.013000068778786,-67.9366531617731,-0.711132053409675,0.203089745317424,0.416776186292339,-318.116972296066
2018-01-01 19:44:59.997,-0.099667,-0.518707349348602,-0.887666546679121,481.809357590247,0.110770693324691,-0.364385883307054,-0.603266248540836,533.618964113977
2018-01-01 19:59:59.997,-0.095,-0.778059575820505,-0.358403063337078,40.6799098940912,-0.717482381412843,0.277646013697,0.182981667592565,-265.709753453263
2018-01-01 20:14:59.997,-0.095,0.362012459242954,-0.0991143533255071,223.215701930284,0.401393898987669,-0.369849781972798,-0.317108539804223,444.342889578013
2018-01-01 20:29:59.997,-0.095,0.392694740255206,0.625009187258223,-299.644045283972,-0.42118871562554,0.292760914431541,0.638066694298562,-239.597511641486
2018-01-01 20:44:59.997,-0.095,-0.775706629930744,-0.948714620086151,389.852404073105,0.0497529845397258,-0.495360411671731,-0.431652599863576,346.256840590919
2018-01-01 20:59:59.997,-0.095333,-1.37918763440091,-0.862238667352687,26.0074204840504,-1.00550985092103,0.15042346786396,0.340934359642556,-258.530107837667
2018-01-01 21:14:59.997,-0.094667,-0.417569351689704,-0.562721121264213,109.734282345704,0.171602845967555,-0.543265198759156,-0.157905212303215,191.905921351486
2018-01-01 21:29:59.997,-0.094667,0.22412365456111,0.454814543028636,-450.891641026835,-0.490315359738957,0.217825138623237,0.781589950776939,-205.392197964245
2018-01-01 21:44:59.997,-0.095333,-0.517068268851843,-0.582898882623044,332.563206087759,0.240145725377085,-0.378317889544682,-0.247390931903135,119.851751574767
2018-01-01 21:59:59.997,-0.095333,-0.256754247241153,0.0391017754325247,24.8757968610366,-0.541117100639383,0.422082603808256,0.434942642027748,-150.980640418031
2018-01-01 22:14:59.997,-0.095,0.3874879181237,0.184007928381946,168.944590375355,0.563420152902536,-0.278391742303648,-0.103661159770673,158.432820215954
2018-01-01 22:29:59.997,-0.095,0.928734575030775,0.923239531266017,-349.575291401436,-0.218109313235047,0.38621130480784,0.640130164348054,-98.5686447354658
2018-01-01 22:44:59.997,-0.095333,-0.877546525351982,-0.884739370851128,501.80101244216,0.0873499783101839,-0.433880621695668,-0.488710690275767,208.870010777634
2018-01-01 22:59:59.997,-0.095,-1.02841046558711,-0.81742162876321,202.933609297592,-0.951049007166354,0.177249147683422,-0.0376533618341935,22.5100958588669
2018-01-01 23:14:59.997,-0.095,-0.666073636758139,-0.751303913407015,339.181920870616,0.0955638431291967,-0.528752257692684,-0.525201761604993,279.738924266484
2018-01-01 23:29:59.997,-0.095,0.467444366886364,0.35747912984756,-285.068669806847,-0.473854395320663,0.228920105512167,0.194525752481207,90.2502069152215
2018-01-01 23:44:59.997,-0.096,-0.742055977752901,-0.760299389194161,409.498464693235,0.170255034560513,-0.355446072275424,-0.612716088453083,214.382138312781
2018-01-01 23:59:59.997,-0.095,0.061927888671848,0.0515422167330248,-60.5187956488462,-0.462337154858088,0.458080573820353,-0.0318361781368353,97.0942534810628
2018-01-02 00:14:59.997,-0.094333,0.236929581212232,0.126619958502093,53.0631959556874,0.560714730786523,-0.243178559188613,-0.334298394743194,164.885827540798
2018-01-02 00:29:59.997,-0.095667,1.27464979615442,1.04845787952374,-517.296644151096,-0.0716924793862653,0.422117723767986,0.363015744345247,16.096395527455
2018-01-02 00:44:59.997,-0.095333,-0.943929796677962,-0.703059196451547,454.773899900847,0.158261123714665,-0.395560128519789,-0.325694341235318,54.6988189437216
2018-01-02 00:59:59.997,-0.095333,-0.629635721619855,-0.442189723433115,100.870609459785,-0.719894927501527,0.220079855118607,0.172244343749714,-96.3377387906484
2018-01-02 01:14:59.997,-0.095333,-0.675557890517597,-0.372981992210505,22.9221972120279,0.23505161329797,-0.473307274244625,0.0121470618424518,-61.6736352300957
2018-01-02 01:29:59.997,-0.095,0.863939826335785,0.777511711717635,-210.335027162388,-0.207062295951899,0.290500898730101,0.592654136867246,-144.1208399211
2018-01-02 01:44:59.997,-0.095667,-0.813007335956957,-0.405401892761901,-14.4524996881372,0.269672253208358,-0.302669958025605,-0.0186689852267956,-87.570783983243
2018-01-02 01:59:59.997,-0.094667,0.328506872059807,0.308903340571541,-7.31786059833979,-0.300102800325995,0.514950949674509,0.317349638279027,-98.3507816938356
2018-01-02 02:14:59.997,-0.095,0.0313040007531402,0.254676462670387,-301.985944894631,0.558898171371486,-0.155374199544695,0.129008144222268,-53.8690960843903
2018-01-02 02:29:59.997,-0.095,1.38171796165924,1.04435888652577,-327.413042246076,-0.0308850076057874,0.392133909942235,0.506160550160629,-11.7578313936165
2018-01-02 02:44:59.997,-0.094333,-1.34378042720125,-0.907116696499028,205.399947588193,-0.0310922457558247,-0.36786662628811,-0.207891501806637,62.0024041292475
2018-01-02 02:59:59.997,-0.094667,-0.732971023616808,-0.798825474626434,471.667486314377,-0.893405441571532,0.0984498485759471,-0.0696964003333994,128.423811446708
2018-01-02 03:14:59.997,-0.094333,-1.23222676064497,-0.910477453898361,211.337208481903,-0.100113848662539,-0.538400162742445,-0.256517556819081,173.163810945873
2018-01-02 03:29:59.997,-0.095333,0.612775385283985,0.193253976615052,49.4520683807776,-0.479231538595595,0.120069085201229,0.14216776659205,194.674570041371
2018-01-02 03:44:59.997,-0.094333,-1.36707874546523,-1.03555753678517,249.78888491073,-0.0937959142431023,-0.301375170163117,-0.337743985372027,178.109459679195
2018-01-02 03:59:59.997,-0.094,0.0599713575344634,-0.174180034094021,204.985685458785,-0.557119607642458,0.338537228187577,0.0141200997900778,144.168406989319
2018-01-02 04:14:59.997,-0.095,-0.403252551380182,-0.261710296865826,-112.543550977963,0.281352410348744,-0.159830571357059,-0.0658960028593236,106.61315881158
2018-01-02 04:29:59.997,-0.094667,1.1921126891689,0.792779261563619,-220.943424385194,-0.16599560600421,0.301735437975013,0.402286834275632,42.9107512501996
2018-01-02 04:44:59.997,-0.095,-1.51726501216463,-1.03147181643535,190.891610482891,-0.107632332159757,-0.320917571002086,-0.0846058195088904,-49.7721932162663
2018-01-02 04:59:59.997,-0.095333,-0.713328137050676,-0.526432382100053,345.178982239312,-0.81886064403315,0.085697210522856,0.275793636806525,-136.60085461903
2018-01-02 05:14:59.997,-0.095,-1.13742138337909,-0.666519070787579,26.5360277762938,0.0428290847282314,-0.403760013721368,0.175275150652545,-198.212780753591
2018-01-02 05:29:59.997,-0.094667,0.797272326847168,0.743465289367844,-186.756066241648,-0.243445848788811,0.159581034141893,0.655698815762363,-233.025540997926
2018-01-02 05:44:59.997,-0.094333,-1.14800045164839,-0.687930403197559,-69.1555223680386,0.130788611546449,-0.23150950158153,0.0878333095749195,-223.437459929578
2018-01-02 05:59:59.997,-0.094667,0.30684345851001,0.380463794232638,-48.354417624526,-0.314297759471353,0.408256098104446,0.426903285576847,-194.447843640109
2018-01-02 06:14:59.997,-0.094667,-0.125263096508511,0.0345477398941355,-123.806510275741,0.523422681272885,0.00428419729817961,0.108825241975972,-162.63932261608
2018-01-02 06:29:59.997,-0.094,1.47904010563428,1.27163265451654,-601.404732790192,0.0575155787253969,0.381716799514528,0.507073094583607,-101.358951001118
2018-01-02 06:44:59.997,-0.094333,-1.24918830299953,-0.950383989668857,384.455807176079,0.0615595390048429,-0.220460047249315,-0.34059806314939,-7.48372359393572
2018-01-02 06:59:59.997,-0.094333,-0.466458810790603,-0.296762263607468,155.338718010737,-0.716255460806344,0.044491155645267,-0.093369177060677,81.4647985888259
2018-01-02 07:14:59.997,-0.094333,-0.90555069475504,-0.820397347597651,335.154248470408,0.121897727533826,-0.289097080556403,-0.515247332935029,145.414233502075
2018-01-02 07:29:59.997,-0.094333,1.02396833266526,0.775921475343715,-274.937586766956,-0.200126816326974,0.202477255368125,0.0175038456685536,182.107803839309
2018-01-02 07:44:59.997,-0.094,-0.903895412886331,-0.80329857869212,335.343919620231,0.210091138944728,-0.117947871760314,-0.658406451458317,172.457198442866
2018-01-02 07:59:59.997,-0.094667,0.56377103962209,0.497767596475429,-124.669740168339,-0.235482172845163,0.394054318941924,-0.108198958288621,144.703390936266
2018-01-02 08:14:59.997,-0.100667,0.12251458878864,0.00202365472864796,-48.8533656383801,0.635852242148136,0.0645821218462475,-0.456631424620039,117.409092970747
2018-01-02 08:29:59.997,0.014333,1.71409274143778,1.402427117384,-529.588199344358,0.164857777241505,0.439492655661456,0.24150211898156,61.852361682637
2018-01-02 08:44:59.997,0.378333,-1.03265108021326,-0.720666435232964,258.124540024073,0.216945500291961,-0.168793210217174,-0.459633073178895,-24.7865204685572
2018-01-02 08:59:59.997,0.592667,-0.276686920814678,0.0594084409722347,62.5934570457854,-0.566444836614557,0.0925330953575271,0.166703750890395,-105.788377927121
2018-01-02 09:14:59.997,1.33533,-0.746722858004198,-0.428775474189081,88.3474164737219,0.30336431208287,-0.24612315276634,-0.192096361957157,-162.361491425517
2018-01-02 09:29:59.997,2.17267,1.13970103445988,1.11031585937411,-442.099514967548,-0.0510258182465102,0.232080236447234,0.58406488442175,-191.276014214815
2018-01-02 09:44:59.997,2.26733,-0.847669198747789,-0.475298920787249,113.73693682432,0.32219862778924,-0.111465913374605,-0.205584964005317,-173.489351962388
2018-01-02 09:59:59.997,2.55667,0.55272802653962,0.664949243373925,-215.560831485322,-0.196700031382241,0.372883893799359,0.383063338032171,-137.902789496846
2018-01-02 10:14:59.997,3.27067,0.0394522487314613,0.0487012648213677,-163.032799956622,0.631368553253188,0.0135249316687011,-0.120777868725847,-103.181916733159
2018-01-02 10:29:59.997,3.93633,1.55059419289434,1.2494897546418,-501.254758369759,0.0698280160730149,0.352434476258841,0.526151633012399,-41.0244363387258
2018-01-02 10:44:59.997,7.012,-1.28371710874018,-1.01467049560449,372.413588040892,-0.0273297129379871,-0.298037827975623,-0.362707243636827,50.9401273202209
2018-01-02 10:59:59.997,10.74,-0.607479738756513,-0.461836872309175,291.489896666872,-0.837719527374472,-0.0747483717312467,-0.0335488744397905,137.671812011229
2018-01-02 11:14:59.997,8.828,-1.13864775728698,-1.08712335529708,403.402021367386,-0.118504758242268,-0.440515687672544,-0.397945089573542,201.479405388467
2018-01-02 11:29:59.997,5.89133,0.707473956574561,0.323996787025386,-99.2113781859272,-0.431229526306981,0.0222150054898104,0.155536446619865,238.626394456742
2018-01-02 11:44:59.997,7.19967,-1.29027506580038,-1.22049826930712,459.713553672051,-0.140062131620746,-0.319546364425039,-0.429884975727513,230.623573505774
2018-01-02 11:59:59.997,8.8,0.123070850006811,-0.0143720806646986,77.9302205377561,-0.552972511031393,0.177905473080591,0.0624303668526471,205.387764989606
2018-01-02 12:14:59.997,9.61133,-0.357603500270104,-0.557720523318217,119.682269539713,0.224583944323375,-0.160867964388478,-0.163757003579628,180.720543807113
2018-01-02 12:29:59.997,13.2573,1.21921580068664,0.770683796032576,-328.850441373498,-0.178657772040083,0.214585445303994,0.420805327358158,129.336618806299
2018-01-02 12:44:59.997,13.409,-1.5118394389492,-1.21753225566649,431.086566988625,-0.199757000514342,-0.381461082751357,-0.160168090581838,48.91476587511
2018-01-02 12:59:59.997,10.6883,-0.727389765548292,-0.37116679270536,236.586552340266,-0.882290058823051,-0.103102612145312,0.299873937007083,-26.6764971081329
2018-01-02 13:14:59.997,10.9907,-1.16612688253916,-0.89967960296489,247.264218022114,-0.0652561324523173,-0.42364654956384,0.0925361382794463,-80.2851379398337
2018-01-02 13:29:59.997,7.33633,0.759904637694908,0.696409752953626,-298.096423832601,-0.305161255608219,0.0751189683059277,0.663872686108521,-108.387980075869
2018-01-02 13:44:59.997,11.7627,-1.18504363756987,-0.860473479035919,252.284714633155,0.011805185028451,-0.247964777620549,0.0269335557997115,-93.136179700878
2018-01-02 13:59:59.997,14.045,0.275502015497974,0.413976880451255,-103.97728574551,-0.385264304007118,0.257656061296407,0.40728571727239,-61.6277999389238
2018-01-02 14:14:59.997,18.2603,-0.147586041681141,-0.23812023323598,-63.2167066820343,0.422451372626642,-0.0789152288816381,0.0807749852163775,-31.1844969994676
2018-01-02 14:29:59.997,19.4187,1.47330489409869,1.09578607250053,-443.713228207804,0.0247695284425615,0.279935416721631,0.454766529274599,24.587652911647
2018-01-02 14:44:59.997,22.8983,-1.2300144794033,-1.02706626717984,380.234717791642,-0.0470531841522476,-0.355615672672564,-0.352365021296751,107.884772865338
2018-01-02 14:59:59.997,22.693,-0.422762951247164,-0.20858708166284,291.705696645668,-0.752722346285043,-0.0958060001133176,-0.165072138471859,185.05058139959
2018-01-02 15:14:59.997,17.273,-0.843067505639536,-0.951741297736846,328.145365438306,0.0468419547851927,-0.384596115531065,-0.52141383972465,238.811151362564
2018-01-02 15:29:59.997,16.645,1.09957570419399,0.661542890052653,-160.23084981415,-0.180554111900218,0.121485925960307,-0.0766076488976885,265.707396758647
2018-01-02 15:44:59.997,20.4973,-0.82511591448639,-0.838323747754673,331.778099686107,0.13688579173656,-0.253584341772024,-0.637633180065168,247.982940594829
2018-01-02 15:59:59.997,13.7043,0.641498447340817,0.544718336672602,-20.4712929138489,-0.220566605697029,0.245818712456733,-0.234478296815688,212.078082690354
2018-01-02 16:14:59.997,8.113,0.198922362222256,-0.161069754238692,-47.5789064337504,0.588082701213206,-0.00738725879320851,-0.419096615585071,174.886961932439
2018-01-02 16:29:59.997,7.846,1.78221250269501,1.26919037879253,-447.001794441533,0.222722608585749,0.404684879803528,0.0990830731597289,110.152459672552
2018-01-02 16:44:59.997,8.09033,-0.980797185040636,-0.733915206252359,251.702203168658,0.135606928776883,-0.252605660038542,-0.406905390446408,15.4613257630251
2018-01-02 16:59:59.997,6.60567,-0.240149945122206,0.250172794570954,132.297799368622,-0.556358177192151,0.00229877847856816,0.0120094572723408,-73.734201525861
2018-01-02 17:14:59.997,1.72767,-0.719931450088592,-0.524096308716497,76.1668291429312,0.243716737196732,-0.257983142299224,-0.112868125358175,-138.728511371802
2018-01-02 17:29:59.997,0.705667,1.16258955778092,1.09598976075568,-394.461245634778,0.0194648801284508,0.257668920120018,0.421345258329324,-176.423737704178
2018-01-02 17:44:59.997,0.523667,-0.818489170393434,-0.473755859371914,92.5404677620681,0.254618198437796,-0.130847431153522,-0.130318611096751,-168.291673726714
2018-01-02 17:59:59.997,0.046,0.591285830477581,0.857019982479112,-185.482416654498,-0.139822614317913,0.330578684151634,0.220122438634193,-141.422425394266
2018-01-02 18:14:59.997,-0.121333,0.0856831976279324,-0.0486066476514347,-186.41205319885,0.607451678482796,-0.00277679230440564,0.0011312396439167,-113.282534466211
2018-01-02 18:29:59.997,-0.102,1.60941923922349,1.2374526431889,-491.463707197721,0.20020139280811,0.449770643807915,0.367017917790907,-56.2826730069137
2018-01-02 18:44:59.997,-0.101333,-1.20703038204504,-0.929823652998933,310.217294414423,-0.0179216511931564,-0.372436364019263,-0.31774449229603,32.3894418139239
2018-01-02 18:59:59.997,-0.101,-0.513876886726411,-0.116794480218676,295.607850545064,-0.767280924188909,-0.0706297932495326,-0.12368584444247,114.844697821684
2018-01-02 19:14:59.997,-0.101333,-1.03165934479423,-1.09237629146966,313.976986839055,-0.0390397570145023,-0.460954200664078,-0.345581876980119,170.968215712605
2018-01-02 19:29:59.997,-0.102,0.823092626265887,0.421748323274579,-115.279187571302,-0.263389041151068,0.142886802141156,0.0958091905032882,197.886985865533
2018-01-02 19:44:59.997,-0.100667,-1.17422947738838,-1.08209738690763,358.351282332317,-0.0723886690438695,-0.338186620233949,-0.376939025593355,176.018755248212
2018-01-02 19:59:59.997,-0.096667,0.23697116955128,0.324059792838662,38.7267095438296,-0.427437609421132,0.263264439089322,-0.00796224890946284,134.202239213357
2018-01-02 20:14:59.997,-0.096333,-0.245004765194944,-0.564094837764191,27.8087860712516,0.346466498833596,-0.0980839820231042,-0.0892818988643464,91.1911376882823
2018-01-02 20:29:59.997,-0.096,1.32647617619304,0.877301333245924,-412.7676258032,0.0338207823289255,0.403110358590128,0.377073494224619,17.6928670589358
2018-01-02 20:44:59.997,-0.096667,-1.41412439660086,-1.0313713837894,340.932301234329,-0.122730738339392,-0.373401547604773,-0.10924659259494,-89.2016506744016
2018-01-02 20:59:59.997,-0.096333,-0.639340698483556,0.0575175511190358,127.594856981331,-0.752604766471362,-0.0261837443156243,0.21338919327848,-189.339073120123
2018-01-02 21:14:59.997,-0.097,-1.08628558780396,-0.794239531471145,164.355255891036,0.0483248812433931,-0.372516191400874,0.147103934937384,-261.439574690249
2018-01-02 21:29:59.997,-0.096667,0.833909502232753,0.835568065555451,-438.471480361653,-0.0860739982341191,0.265366913854909,0.602320867458567,-302.325741966457
2018-01-02 21:44:59.997,-0.097,-1.11219929999802,-0.591893118085889,177.996030240262,0.0906747427874245,-0.199863584381951,0.0717243309817506,-291.192347507733
2018-01-02 21:59:59.997,-0.096,0.348286073886947,0.764441908844548,-259.84828453473,-0.234437174888719,0.407610548937071,0.331398913602952,-258.490137432892
2018-01-02 22:14:59.997,-0.096333,-0.0758514295623805,-0.128891950080231,-119.973117214908,0.54590422308885,0.0447245551289875,0.163261125421426,-223.965854146079
2018-01-02 22:29:59.997,-0.096,1.54439883101746,1.13725972460668,-612.349663234949,0.254916832417713,0.526674651443534,0.422582951383774,-156.524012956491
2018-01-02 22:44:59.997,-0.096667,-1.1603487006423,-0.734293161508865,336.067483726071,0.0281076915899347,-0.289605163038903,-0.309193908027038,-52.9839938798509
2018-01-02 22:59:59.997,-0.096333,-0.352134266159807,0.0887866687268486,122.356667585713,-0.624445889263992,0.020199751776363,-0.262737762781112,45.2902904749916
2018-01-02 23:14:59.997,-0.096,-0.766559000759583,-0.729506966176829,296.261002206086,0.146575684899073,-0.346708314584328,-0.446465099688843,116.679896095974
2018-01-02 23:29:59.997,-0.096,1.14600088836874,0.616600589482876,-326.641590129101,0.0241338342581419,0.275545836748831,-0.102755843641393,157.58435119702
2018-01-02 23:44:59.997,-0.096333,-0.734367237716504,-0.538044488832966,318.515461901665,0.1906696529194,-0.19759422353414,-0.579589426746861,146.377767536101
2018-01-02 23:59:59.997,-0.096,0.638810011794339,0.676628141489304,-185.333568056239,-0.116887235699964,0.426855917066741,-0.27310736292255,113.295294372342
